candidate_skill,candidate_experience,candidate_work_style,candidate_communication,team_avg_skill,team_experience,team_work_style,team_communication,skill_gap,experience_gap,work_style_match,communication_gap,compatible
6.043508240196194,3,0,8,5.53627089978638,3,1,6,1,0,0,2,1
0.4819282140124016,3,1,2,2.714380081018385,0,0,8,1,3,0,6,0
4.42836871073523,4,1,9,7.717154834676038,3,1,10,3,1,1,1,1
10.199024108254632,1,1,6,4.142377296692784,0,1,8,6,1,1,2,1
6.1972899927421095,2,1,9,0.018355426080512882,5,0,3,5,3,0,6,0
5.787122197674205,4,0,8,4.230412432701932,4,1,7,2,0,0,1,1
5.2252478618890175,2,1,7,6.524199943906771,0,1,7,1,2,1,0,1
0.8691208548894527,1,1,1,6.959466447282291,0,1,10,6,1,1,9,1
8.277970725822922,3,0,3,7.872291935037624,0,1,6,1,3,0,3,1
4.04752777299468,0,0,2,7.429916780733729,1,1,7,2,1,0,5,1
4.783063268510405,3,1,5,3.284136688576392,5,1,2,2,2,1,3,1
7.861077548904097,4,0,5,6.543190355602919,1,0,9,1,3,1,4,1
3.6164662722998497,5,1,5,8.16668492563044,4,1,10,4,1,1,5,1
5.6980808512534065,0,1,4,2.753594750302323,0,0,10,2,0,0,6,1
3.7760193307750125,4,0,5,7.750430524264817,5,0,1,4,1,1,4,0
2.392596932055678,1,1,3,2.5985840136239267,5,0,1,1,4,0,2,0
5.895859611885874,0,1,1,9.596204329950853,2,0,3,3,2,0,2,1
7.8847068007381935,4,1,5,8.888263747381531,4,1,3,1,0,1,2,1
4.067929712040828,1,1,9,8.477581843048464,5,1,1,5,4,1,8,0
1.973747465730674,3,0,9,8.891961297600885,0,1,7,6,3,0,2,0
9.927560719026056,5,0,4,10.840746228709008,0,0,4,0,5,1,0,1
3.021520435425194,1,1,3,9.558065552429635,5,1,10,7,4,1,7,0
1.5114207357753822,2,0,1,1.073649000194542,1,1,2,0,1,0,1,1
7.904776907035392,1,1,2,1.6597529761179761,4,1,10,6,3,1,8,0
2.7129587114563654,1,1,8,6.307472319515689,0,0,5,3,1,0,3,1
9.859437257555957,5,1,1,10.254841538621164,5,0,6,0,0,0,5,1
7.289673379878388,2,1,8,5.4058527858066325,0,1,9,2,2,1,1,1
10.706013439271624,4,1,7,9.165959223853944,5,0,4,1,1,0,3,1
4.685928130415411,4,0,8,6.467703103194234,4,0,2,0,0,1,6,1
10.049466893514442,1,1,6,1.4860381174946307,5,1,5,8,4,1,1,0
5.16917872096798,2,0,9,9.144698322781743,2,0,3,5,0,1,6,1
6.503710996635588,2,0,3,3.803454899649269,5,0,2,3,3,1,1,1
9.01020858360646,5,1,10,8.216005867219867,5,1,1,0,0,1,9,1
4.267163071328953,3,1,4,0.2537688649970036,4,0,10,4,1,0,6,0
0.11547484813030062,4,1,6,0.4993426729010165,5,0,2,0,1,0,4,1
10.183373203946129,5,1,8,6.538905547284187,4,0,6,3,1,0,2,1
9.808062629334609,0,1,5,2.52269094902497,2,0,8,7,2,0,3,0
1.1011402038106095,4,0,3,10.259109475222706,4,0,3,9,0,1,0,0
1.991052511495825,5,1,6,1.746905469457332,0,0,9,0,5,0,3,0
5.511799975668101,4,1,4,8.91024271256376,4,0,9,3,0,0,5,1
8.977372849017831,3,0,9,3.4471163872504675,2,0,2,6,1,1,7,1
7.383449347492572,0,0,3,1.616838737609287,3,1,8,6,3,0,5,0
5.6954861790007,3,1,4,7.867727050647639,5,1,10,3,2,1,6,1
0.3220148275700181,0,0,7,10.182879993046457,4,1,5,9,4,0,2,0
6.902107364515709,1,1,7,5.029216099689889,5,1,4,1,4,1,3,1
4.478864205976376,5,0,4,4.807547245524709,1,0,10,1,4,1,6,1
6.285210586680398,0,0,6,10.17305866439886,0,1,5,4,0,0,1,0
6.834284314359248,3,1,3,7.246007140283449,0,1,4,0,3,1,1,1
2.740666640189395,4,0,6,8.032110067426206,1,0,8,4,3,1,2,0
10.426600772525777,0,0,2,6.079047437933405,1,0,4,4,1,1,2,1
3.014715295838776,5,0,8,4.4098698586290475,4,0,10,1,1,1,2,1
5.258322222967983,0,0,2,8.902263678207014,1,0,6,4,1,1,4,1
5.509337031741268,2,0,7,6.148613610792543,3,0,2,0,1,1,5,1
8.297591528036246,4,0,9,4.833628420874767,5,1,5,5,1,0,4,0
5.053603981020067,5,1,1,1.9380035909371822,5,0,6,2,0,0,5,1
0.8405768222526344,5,1,8,4.20680812878584,2,1,5,3,3,1,3,1
4.313217336226972,1,0,7,4.067793365038683,1,1,2,1,0,0,5,1
4.960045773668726,3,1,6,2.1410171096046713,1,0,7,3,2,0,1,1
10.102537669617314,1,1,6,5.825286481616424,3,1,4,5,2,1,2,1
9.188308735029379,5,1,6,1.6853939252352788,0,1,8,8,5,1,2,0
5.9442184698071285,4,0,9,5.9839762529181435,0,0,7,1,4,1,2,1
6.917879007483984,0,1,2,3.0167623511942936,5,1,7,4,5,1,5,0
4.348793485169599,0,0,1,4.891204460320615,5,1,9,2,5,0,8,0
0.5819541648901867,4,1,6,9.4159110860749,4,1,1,9,0,1,5,1
5.1540049511086705,5,0,10,8.451562460308008,3,0,10,4,2,1,0,0
6.348577618237627,0,0,8,1.4110330390162638,2,0,6,6,2,1,2,1
10.226033919129836,0,1,3,6.436076552842027,2,0,6,4,2,0,3,0
9.822012957807084,0,1,10,9.162018221353266,3,1,6,1,3,1,4,1
6.014595251967783,3,0,1,4.412051448427853,2,0,6,2,1,1,5,1
5.348987015065049,3,1,9,1.9179252936391131,0,1,10,3,3,1,1,0
3.38372984438986,2,1,1,4.600965834769772,2,0,7,0,0,0,6,1
1.6577541346936016,1,1,3,1.004394221316036,2,1,10,1,1,1,7,1
4.228662140543383,4,0,8,3.028932023713378,3,0,6,1,1,1,2,1
11.049110737273374,4,0,3,9.867203683368794,3,0,1,0,1,1,2,1
9.930958832669258,4,1,4,9.342225238818214,2,1,3,1,2,1,1,1
3.2955680589619663,2,1,8,9.789400591693543,1,0,2,7,1,0,6,0
9.94651426507076,3,1,1,5.488215688599034,3,1,6,5,0,1,5,1
1.9711227973781498,5,0,6,5.433925429641997,4,0,8,5,1,1,2,1
7.126389166517372,5,0,1,2.450541872635903,4,0,3,5,1,1,2,0
5.047310522334679,2,1,1,5.343713377563252,0,1,10,0,2,1,9,1
3.1872279832189694,5,1,8,7.955727892708493,2,1,8,4,3,1,0,0
6.746714214731641,4,1,4,5.773054291923436,1,1,8,2,3,1,4,1
7.148731026558909,1,1,1,4.44502886623773,0,0,5,3,1,0,4,1
2.0697488980737293,0,1,10,1.6963692929569578,2,1,8,0,2,1,2,1
0.8575815311288993,3,1,7,8.899899372849815,3,0,6,8,0,0,1,0
3.9469029549801236,3,0,5,1.6996139750355796,4,1,5,3,1,0,0,1
9.549149717035629,2,1,5,1.7695711729053252,5,1,9,7,3,1,4,0
1.8709124309842828,3,0,1,4.786199105135164,1,1,7,2,2,0,6,1
3.2550621806250373,4,1,10,6.858937111533044,5,1,8,4,1,1,2,0
0.6753175901930595,5,1,6,1.6153514524922352,4,1,1,0,1,1,5,1
1.1476162875203015,4,0,9,8.52552358611566,5,1,2,8,1,0,7,0
2.880883162472191,2,0,9,3.5465485626389697,3,0,8,1,1,1,1,1
4.794740758635135,4,0,8,1.8247720736878195,2,1,9,2,2,0,1,1
3.9094492661001623,5,0,5,1.836434100949265,3,0,4,2,2,1,1,1
1.5885924815921695,1,1,1,9.568010075461961,5,1,10,9,4,1,9,0
1.0683733236996154,2,0,9,3.93673371012647,3,1,10,3,1,0,1,1
6.847894032028017,1,1,1,8.544837829035858,4,1,9,1,3,1,8,1
9.819495388373715,0,0,8,10.34758262416507,1,0,4,0,1,1,4,1
3.3515137822025416,1,1,5,5.8121831696413295,3,0,10,4,2,0,5,0
2.884669166680146,0,1,3,5.347591554783525,4,1,10,3,4,1,7,1
2.5516087860268293,0,1,7,1.2208312820930303,1,0,10,1,1,0,3,1
3.7209712009763005,1,1,7,9.283134987594886,2,1,9,7,1,1,2,0
7.109481957927987,2,1,9,1.5812971373422544,5,1,7,5,3,1,2,0
0.5790891840659238,5,1,7,4.946555442686959,2,0,2,5,3,0,5,0
8.782343834108556,4,0,3,1.2880209439011967,0,0,9,8,4,1,6,0
8.342081604304477,4,1,1,3.089264584860239,4,0,4,5,0,0,3,0
9.592621998588227,5,0,8,3.017731980948538,1,0,8,6,4,1,0,0
10.088075225943847,0,0,3,4.259427137689142,3,1,7,5,3,0,4,0
9.375089830205319,0,1,8,8.998815541933595,2,0,7,1,2,0,1,1
1.8673812297648988,2,0,8,3.7281965519534737,1,0,8,2,1,1,0,1
3.0168595274505265,3,1,5,9.996018317979654,4,1,1,6,1,1,4,0
9.134296790522148,1,0,1,10.916948273012189,0,0,5,1,1,1,4,1
6.442588906323793,0,1,10,2.566038768624423,2,0,2,4,2,0,8,0
4.5984554743806765,4,0,7,8.27856880920174,5,0,2,4,1,1,5,0
9.701552607634014,2,1,10,1.3746412784397257,1,0,1,9,1,0,9,0
4.162765269773377,1,1,5,8.701260570987799,5,1,5,4,4,1,0,0
1.9454882900182682,2,1,8,8.252229231750897,1,1,2,7,1,1,6,1
8.01718765451323,1,1,9,9.99385077534597,1,0,4,2,0,0,5,1
4.08029471658588,1,0,7,1.9135771625929445,4,0,3,2,3,1,4,1
9.68106620184254,5,1,7,3.7821177515146904,4,1,3,5,1,1,4,0
4.881775581632071,0,0,1,8.221158434082243,4,0,2,3,4,1,1,1
8.940190187815615,2,0,4,6.6246351964972,3,0,6,2,1,1,2,1
3.448407809383453,2,0,2,0.42400122621042846,1,0,2,3,1,1,0,1
10.410276751443948,5,1,2,5.054541485174916,2,0,8,5,3,0,6,0
5.092154532039052,4,0,2,7.192985046284438,5,0,8,2,1,1,6,1
8.789986136352919,4,0,4,3.4116775280499736,4,0,5,5,0,1,1,1
7.047662653267269,0,0,1,1.4640453054955405,4,0,10,7,4,1,9,0
3.7222060975275437,0,1,4,8.114759431111962,5,0,7,6,5,0,3,0
0.3861600177719714,3,1,2,4.710943270642178,5,0,4,4,2,0,2,1
2.704360995315147,5,0,5,1.8709957319011954,1,1,1,1,4,0,4,0
4.179172255538002,4,1,3,7.681888143674035,4,1,2,4,0,1,1,1
1.4017210356916567,1,1,8,1.7174697632244038,5,1,10,0,4,1,2,1
0.25324511087342827,2,0,4,3.935537241154057,3,0,10,2,1,1,6,1
5.938026208649667,0,0,1,9.57455795548055,3,0,4,3,3,1,3,1
8.360498476452818,2,1,1,2.220610861235957,4,1,1,7,2,1,0,1
6.727406877636839,2,0,10,2.218563389865526,5,0,8,5,3,1,2,0
6.463635046236665,3,1,3,7.046027568655996,1,1,9,2,2,1,6,1
0.5028224671845634,4,1,9,10.238120176693833,1,0,4,9,3,0,5,0
6.539274488285539,0,1,7,3.264963874625976,1,1,10,5,1,1,3,1
6.717303514857299,2,1,2,5.503203498034276,0,1,3,1,2,1,1,1
9.121567327569245,0,1,9,2.4397910405318055,4,1,2,6,4,1,7,0
2.7648983306073442,1,1,10,3.6225669017140394,1,0,5,1,0,0,5,1
9.306166107001257,3,0,2,8.01607157348228,3,1,3,1,0,0,1,1
0.5107058050056728,1,0,3,2.1371144375937132,5,0,10,2,4,1,7,1
0.30920414076820946,0,1,10,10.011169619659304,2,0,7,9,2,0,3,1
3.100892630295446,0,1,2,6.846773566706836,2,0,6,2,2,0,4,1
7.888212916031401,4,1,3,1.0757036953123889,1,0,1,8,3,0,2,0
5.740965490262472,2,0,6,6.853657270512362,2,0,8,1,0,1,2,1
2.8495098438033892,2,1,9,7.690919775658187,2,0,2,5,0,0,7,0
0.6842814862584083,1,0,9,8.449255852275781,0,0,5,7,1,1,4,0
4.621702898593581,3,1,7,2.587083613380976,3,1,9,1,0,1,2,1
9.614015104804068,5,1,3,10.923197960299625,3,1,8,1,2,1,5,1
2.832598506277749,2,0,4,1.9666798738571787,0,1,2,2,2,0,2,1
8.103039443404018,4,0,6,9.128375399330894,0,0,9,0,4,1,3,1
6.716647445972473,1,1,5,5.994242455961677,2,0,5,1,1,0,0,1
3.7000893030414694,1,1,2,9.51532990412078,4,0,10,5,3,0,8,0
2.671432518860971,5,1,6,7.547399251113663,5,0,6,4,0,0,0,0
9.651140548050877,4,0,3,0.5970041344702923,5,1,3,9,1,0,0,0
4.673268552137596,3,0,8,0.736722433431649,2,0,3,4,1,1,5,1
4.80672919205112,4,0,2,5.338826282658352,5,1,10,1,1,0,8,1
2.6822294505922217,3,0,1,5.204532469167028,0,0,8,2,3,1,7,1
9.104161254312796,4,0,9,9.333313941728445,3,1,10,0,1,0,1,1
4.180184357952431,4,0,3,1.3250371810693635,5,0,10,2,1,1,7,1
4.544677456408755,0,1,1,7.7724005475919204,2,1,2,3,2,1,1,1
4.6355326630035165,1,1,7,4.326373041209325,4,0,2,1,3,0,5,0
4.5099688490796925,4,0,10,1.5506000948780811,2,1,5,3,2,0,5,1
6.191099693092331,5,1,5,10.27550853011315,1,0,6,3,4,0,1,0
9.190389035682525,4,1,5,5.63325896666086,2,1,2,3,2,1,3,1
6.59129593279283,2,0,1,9.84958702198385,0,1,5,3,2,0,4,1
5.160645735378694,1,1,9,7.186344136026342,3,0,7,3,2,0,2,1
8.798165699449735,2,0,7,4.093495104862332,3,1,10,6,1,0,3,0
10.696227970741534,1,0,8,1.9778633400776755,5,0,10,8,4,1,2,0
7.3361467040202015,2,1,9,4.635520374983419,0,0,8,2,2,0,1,1
9.2497617254185,4,0,6,1.905492851158763,1,0,7,8,3,1,1,0
4.260611438076857,4,0,5,2.090147440251722,0,1,8,3,4,0,3,1
3.836132952048764,0,0,6,5.592565925545328,2,1,9,3,2,0,3,1
6.631310048251021,5,0,2,9.26186872799911,0,0,5,3,5,1,3,1
1.5829075756336881,2,0,4,9.902787216343407,0,0,5,7,2,1,1,1
7.866973952925359,3,0,3,3.683363647644864,1,1,10,5,2,0,7,0
9.824610897199223,0,0,7,5.951619948406555,2,1,4,4,2,0,3,0
9.886140192582124,2,0,9,7.505419867510157,4,1,9,3,2,0,0,1
1.3577465483847426,2,1,5,7.7645275937852425,4,0,5,5,2,0,0,0
5.300460785907762,0,1,6,7.377756775055567,3,0,2,2,3,0,4,0
6.239856603879695,4,1,10,4.224913606863255,5,0,10,3,1,0,0,1
8.225481317388239,2,0,2,0.6462238573529469,0,0,8,7,2,1,6,0
10.503365035613532,4,0,3,6.7306048477116445,3,0,7,3,1,1,4,1
8.214423824441058,0,1,3,2.639893989496605,1,1,8,6,1,1,5,0
2.5407570431498705,4,1,9,5.437172516099707,4,0,3,4,0,0,6,0
10.01877092074341,1,1,7,1.9793543191076692,0,1,4,8,1,1,3,1
2.545902669537323,3,0,8,8.262748656475882,1,1,5,7,2,0,3,0
4.964889819241192,2,1,10,1.4734037832559352,5,0,6,4,3,0,4,0
3.738861041256025,5,1,9,6.027501468016688,1,1,1,1,4,1,8,0
5.92401630884198,3,0,6,6.21121748645072,0,0,4,0,3,1,2,1
3.5300719093356347,4,1,4,4.766905694026889,5,1,10,2,1,1,6,1
7.553126990458143,2,0,1,4.816398032894126,1,0,5,3,1,1,4,1
0.8060175155462739,4,0,8,1.143781952583664,5,0,7,0,1,1,1,1
5.911933248224511,1,0,7,9.417974683797087,0,1,5,4,1,0,2,0
2.550243060065759,0,1,2,4.821004782793332,0,0,1,1,0,0,1,1
1.8356737877187381,2,1,8,1.570193243060773,5,1,7,1,3,1,1,1
6.549312160051413,1,0,5,6.554715594704493,2,0,8,0,1,1,3,1
9.2528677162364,1,1,7,1.9450808796871792,3,0,7,6,2,0,0,0
3.9566494319258956,2,1,4,4.669663294739999,1,0,4,0,1,0,0,1
4.62880952817968,4,1,5,2.6567306234231154,1,1,8,1,3,1,3,1
6.203028061214041,5,1,8,3.581688027581775,2,1,5,3,3,1,3,1
2.8825378642395125,1,0,1,4.534396160697146,2,0,10,1,1,1,9,1
5.55324245374036,3,1,1,4.357000146741753,2,1,9,1,1,1,8,1
7.398925350691069,1,0,4,0.45579438216357715,4,0,10,6,3,1,6,0
9.063279348022691,5,0,3,5.280251479677842,4,1,5,6,1,0,2,0
10.322945210137947,4,1,10,8.875462970963572,5,1,1,2,1,1,9,1
2.4504776242225637,4,0,2,9.984240743335947,4,0,9,7,0,1,7,1
7.6261418309783195,3,1,3,7.1286865532086745,0,0,5,0,3,0,2,1
3.0806497713313474,1,1,1,8.684576798526406,5,0,6,6,4,0,5,0
2.322061883925054,4,0,1,5.21617635710017,1,0,4,3,3,1,3,1
10.04099440691236,5,0,6,9.641409049638764,3,0,6,0,2,1,0,1
3.1238114524295018,2,0,5,2.9838231178508074,0,1,8,0,2,0,3,1
7.56963541830233,0,0,8,7.339222106744474,1,1,3,0,1,0,5,1
9.33619466880569,0,1,2,9.010546373925294,1,0,5,0,1,0,3,1
7.083327908679922,0,1,4,6.434466382248706,5,0,2,0,5,0,2,1
1.590494952652836,1,1,8,6.966361267543233,2,0,2,6,1,0,6,0
3.201637281518586,3,0,6,4.4626694802835685,2,1,7,2,1,0,1,1
8.51664905464867,4,0,1,3.6088230387490032,0,0,10,5,4,1,9,0
0.601967931139683,2,0,4,10.426582653206596,2,0,10,9,0,1,6,0
9.05145869526162,5,1,1,1.1237402738200524,1,1,10,8,4,1,9,0
6.842977966999947,2,0,2,9.995167789343327,2,1,6,2,0,0,4,1
1.8367209428114926,5,1,5,10.439481986535325,4,1,4,9,1,1,1,1
6.220873368188778,1,0,8,7.240304296673673,2,1,5,1,1,0,3,1
5.613517298524436,0,1,8,1.7232816456256836,1,0,1,4,1,0,7,0
5.209698029595415,1,1,3,0.77007036884243,5,1,7,5,4,1,4,0
10.622282580177627,3,0,4,4.785182510736246,0,1,8,5,3,0,4,0
6.115749455513875,3,0,10,8.349445366804327,3,0,9,4,0,1,1,0
5.339560822311341,5,1,6,5.78550964131379,2,0,8,0,3,0,2,1
5.385700897451883,4,1,10,3.482384947151223,1,0,5,2,3,0,5,0
5.000554972343647,4,0,3,3.649993686131067,3,1,3,2,1,0,0,1
3.2277830758758776,5,0,2,7.480152584043334,3,0,10,3,2,1,8,1
3.246441985925935,3,1,6,5.102904066725282,4,1,9,3,1,1,3,1
3.416801602418674,3,0,5,9.541572606330368,3,1,6,6,0,0,1,1
3.6994367236655767,3,1,10,5.0807406883639645,5,1,5,2,2,1,5,1
9.582958260127612,1,1,5,5.449058662061174,1,0,3,4,0,0,2,0
1.1666182966054013,3,0,10,9.816107736714473,1,1,6,8,2,0,4,0
8.252621926775177,2,0,5,7.351266656966928,2,0,3,2,0,1,2,1
1.0682986977943763,0,0,10,0.33377582605271705,2,0,10,0,2,1,0,1
1.012692638986136,3,0,5,7.585583816353074,2,0,6,6,1,1,1,1
4.6417132557879475,5,0,3,2.2675126269475556,5,1,4,2,0,0,1,1
6.4047972179859425,0,1,7,8.66577254457341,3,1,2,3,3,1,5,1
6.265447157107975,1,1,6,5.5009526861154825,3,1,8,0,2,1,2,1
3.4290695354670078,5,0,4,8.12285757358875,4,0,4,6,1,1,0,0
6.938431782323867,0,0,2,5.047263783794234,5,1,9,2,5,0,7,0
9.30129013398917,5,0,9,7.903044558918481,2,1,7,2,3,0,2,1
9.777174848485004,1,1,1,5.333452611160005,0,1,2,6,1,1,1,1
9.026909345043297,2,0,4,7.048577893543124,4,1,4,1,2,0,0,1
5.593727114939007,1,0,1,1.5583406375337612,0,1,5,5,1,0,4,0
9.052648714729155,1,1,6,7.116047318964268,3,0,3,1,2,0,3,1
5.0174439735447045,5,1,4,8.249441597384106,4,0,9,3,1,0,5,1
7.312244555215629,4,0,5,4.82892567443638,4,0,5,3,0,1,0,1
10.6840396752443,3,0,5,2.097538462711301,1,0,2,8,2,1,3,1
4.06295069419748,3,0,9,5.268739352303214,3,1,3,1,0,0,6,1
10.42556204919012,2,1,1,5.710770135561834,3,0,9,4,1,0,8,0
8.611927959271297,2,0,2,1.961252850053506,5,1,7,6,3,0,5,0
10.168977777072513,3,0,6,5.970784940501256,4,0,2,4,1,1,4,0
1.7038795775935927,4,0,5,6.413201658665263,3,0,9,4,1,1,4,1
5.487856688834625,3,1,7,0.4669839141861597,4,0,4,4,1,0,3,1
9.000377753727298,4,1,3,0.9742288956961742,5,1,9,8,1,1,6,0
4.342928909304209,2,0,3,10.956002734526349,5,1,2,6,3,0,1,0
4.923134713104269,0,0,10,3.582030076292969,1,0,10,3,1,1,0,1
1.223490858504926,5,1,2,10.674589524444352,4,1,4,9,1,1,2,0
8.680707087427486,2,1,3,10.012215920089018,3,0,5,1,1,0,2,1
1.8266548185892653,2,1,10,3.1604987818430117,3,0,2,2,1,0,8,1
5.311543673944548,1,1,1,4.501118083351463,4,0,10,1,3,0,9,0
4.119928872924648,1,1,5,2.7801277647654654,4,1,1,2,3,1,4,1
3.243154996675111,1,1,5,8.024198543558557,4,0,7,6,3,0,2,0
5.5007795735616405,5,1,7,9.342279346475078,2,0,10,4,3,0,3,0
2.811628345264027,1,1,4,7.654722050701324,3,0,1,5,2,0,3,0
3.9956852092084523,4,1,3,6.861555322115598,5,1,8,4,1,1,5,1
5.1964567552741086,3,0,1,5.664139605370961,3,0,3,1,0,1,2,1
9.795201784286819,0,0,8,2.372919506502198,2,1,10,6,2,0,2,0
1.7154259006637331,2,0,3,5.722491649227945,4,0,6,4,2,1,3,1
9.60144321688751,4,1,2,7.2988153582880875,1,1,7,2,3,1,5,1
8.020462374364461,0,0,4,9.045547136366238,4,0,10,0,4,1,6,1
2.217470519183949,4,1,3,8.988781974009713,4,0,1,7,0,0,2,0
4.80300665937844,4,1,1,0.9710247291186412,2,1,6,4,2,1,5,1
7.268884095184242,2,0,3,1.294038337583916,3,1,7,6,1,0,4,0
8.153194741036707,3,1,2,3.481172584633285,4,0,6,5,1,0,4,0
0.5008466123544726,1,0,8,3.4729440782773198,3,1,4,2,2,0,4,1
6.25939650872586,5,0,6,10.536810971953786,0,0,1,4,5,1,5,0
1.4317641212607606,3,0,9,7.684577224604572,5,0,9,7,2,1,0,1
2.0857346587951953,5,1,8,9.85106659752157,3,0,4,8,2,0,4,0
1.5763240516308463,2,0,10,1.3845158277211378,1,1,7,0,1,0,3,1
4.391298103251524,2,1,3,1.73630546918019,5,0,7,3,3,0,4,1
10.233975211065927,2,0,5,1.9974466839863876,1,1,2,8,1,0,3,0
8.414859646801613,0,0,7,3.199381882212407,4,0,1,6,4,1,6,0
5.442959320883456,5,0,5,6.392592541155188,5,1,8,0,0,0,3,1
0.6845345831311049,3,1,8,0.11115951881489938,3,1,8,0,0,1,0,1
0.5289699082128776,3,1,5,2.3573728249444725,5,0,7,1,2,0,2,1
1.726002090629431,4,1,1,0.8831379710741373,4,1,8,1,0,1,7,1
8.892924844644405,4,0,5,5.35372885543219,2,0,3,4,2,1,2,1
3.418577243165692,4,0,4,7.388465846177414,1,0,2,4,3,1,2,0
0.8394204806471488,2,1,6,8.803957530559579,4,0,7,7,2,0,1,1
4.207187146615204,3,1,3,10.676726823810602,2,0,8,5,1,0,5,0
7.57003392324758,5,1,5,1.6732858313051482,5,0,1,6,0,0,4,0
5.5814549331924805,2,1,2,7.721835159583119,5,1,10,1,3,1,8,1
0.9706397864476857,0,1,6,5.145689492407973,4,0,9,4,4,0,3,0
5.223268253470356,4,1,6,10.01609254351842,3,1,4,5,1,1,2,1
5.099805209201391,2,0,5,1.4364085415891672,5,1,4,4,3,0,1,0
6.547089773760738,2,1,6,3.3660404757165114,3,0,3,3,1,0,3,1
3.2395015716963793,0,0,7,6.84546688163087,3,1,6,4,3,0,1,0
4.569345210151446,1,0,5,10.202411704404135,3,0,1,5,2,1,4,0
8.08928108699583,3,1,1,0.9824517666077028,0,1,6,6,3,1,5,0
5.097166731669117,5,1,8,6.573033545769972,2,1,2,2,3,1,6,1
4.926329886689247,1,0,4,5.645230370688175,2,1,9,0,1,0,5,1
5.481962711527785,4,1,9,1.0275996212650447,5,0,2,4,1,0,7,0
10.124725472965036,2,1,10,2.024354128849425,5,1,7,9,3,1,3,0
10.199614096469663,0,0,6,0.18725386490008367,3,0,1,9,3,1,5,0
4.246091999300344,0,0,1,8.721610613578317,0,1,7,6,0,0,6,0
0.8624392858724766,3,0,3,3.016319418345436,3,1,5,2,0,0,2,1
4.8411195529913025,1,1,3,5.568690548814457,0,1,8,0,1,1,5,1
9.058289256006232,3,0,10,10.199734686301092,3,1,4,1,0,0,6,1
1.5357579677905193,2,1,4,9.155236377090375,1,0,10,8,1,0,6,0
2.2467329849048006,3,0,6,5.436368103722926,1,0,7,3,2,1,1,1
3.0172220542617474,5,0,7,8.421529301385265,4,1,6,5,1,0,1,1
0.7064423646899263,0,0,10,8.161252330144952,3,1,5,7,3,0,5,0
0.1830385204703564,0,1,4,7.317947003090821,5,0,4,7,5,0,0,0
7.787584326237181,4,1,6,0.7340611248553357,2,0,7,7,2,0,1,1
2.2512498480646452,4,0,1,9.25045866454293,4,0,5,7,0,1,4,1
7.5546255682238685,2,0,8,5.508837863861612,5,0,5,2,3,1,3,1
6.286586711609329,5,0,7,9.802677981180903,1,1,1,2,4,0,6,0
10.034668580857675,1,1,9,3.611968172118945,3,1,2,7,2,1,7,1
10.431271742307585,3,0,3,2.2142900008308497,4,0,5,7,1,1,2,1
1.1525132807416938,2,1,2,5.533814378409007,3,0,3,4,1,0,1,0
6.410116199152992,4,0,1,7.857111377752525,1,0,2,3,3,1,1,1
6.408653101869163,3,0,3,6.608704318725933,4,0,4,1,1,1,1,1
3.477042551078314,4,0,5,3.3831942382861997,1,0,4,0,3,1,1,1
2.609240107435843,3,0,2,2.7930525288625714,0,0,4,1,3,1,2,1
2.1010069623298078,1,0,3,2.230398621807984,1,1,4,1,0,0,1,1
5.821953975690472,2,0,4,8.238832840859128,3,1,3,3,1,0,1,1
5.054785790038929,3,1,7,3.3989876272909525,2,1,7,2,1,1,0,1
8.791780783375987,5,0,3,4.722445386035825,1,0,9,4,4,1,6,0
1.0009884223779053,0,1,9,9.006084841141453,5,0,5,8,5,0,4,0
7.766436677818156,5,0,8,7.953562749303473,2,0,4,1,3,1,4,1
4.327492758034666,5,0,4,1.364225739553858,0,1,2,3,5,0,2,1
4.569475163917212,0,1,1,2.423457834130109,4,0,2,2,4,0,1,0
2.6885904682522805,5,0,1,2.483897234501713,4,0,5,0,1,1,4,1
3.5100182534510447,3,1,1,8.199496078750848,2,1,7,5,1,1,6,1
6.818434176591461,3,1,1,6.5250245207767135,4,0,10,1,1,0,9,1
6.42720100056036,3,0,8,6.162329117751259,1,1,10,0,2,0,2,1
2.1706079212460168,0,1,3,9.071495317404608,2,1,9,7,2,1,6,0
6.750137304500494,5,1,6,7.136994690666617,3,0,7,2,2,0,1,1
2.0372547969133863,0,0,3,3.864816651619415,1,1,5,2,1,0,2,1
2.512816056936291,3,1,5,3.986307839798128,1,0,10,2,2,0,5,1
3.32100595524631,5,0,7,9.976553599136286,1,1,10,7,4,0,3,0
3.299049577523733,5,0,2,1.3434783160493387,3,0,10,2,2,1,8,1
2.024664082897422,4,0,6,2.768030590854764,0,1,6,0,4,0,0,0
4.36122349261049,4,0,6,2.298768852947364,5,0,3,2,1,1,3,1
8.817359570898057,1,1,3,5.644348386525261,4,1,5,3,3,1,2,1
7.193983852762366,2,0,6,4.058562108074925,2,1,8,2,0,0,2,1
1.0900355188479907,4,0,10,10.118111823132116,0,1,1,9,4,0,9,0
7.863533339887244,0,1,10,2.530422215114659,2,0,1,5,2,0,9,0
6.582155497489982,4,0,5,2.8078063117035392,4,0,7,4,0,1,2,1
10.54861009580322,1,0,2,2.897116503161414,3,1,5,7,2,0,3,1
3.4335937064138693,5,1,9,6.802809916282559,1,0,5,3,4,0,4,0
0.7513228142929533,1,1,8,6.95962973730451,1,1,1,7,0,1,7,1
5.288225672561211,5,1,3,7.602909210358021,3,0,9,2,2,0,6,1
